Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,Bio_01.tif contribution,Bio_02.tif contribution,Bio_03.tif contribution,Bio_04.tif contribution,Bio_05.tif contribution,Bio_06.tif contribution,Bio_07.tif contribution,Bio_08.tif contribution,Bio_09.tif contribution,Bio_10.tif contribution,Bio_11.tif contribution,Bio_12.tif contribution,Bio_13.tif contribution,Bio_14.tif contribution,Bio_15.tif contribution,Bio_16.tif contribution,Bio_17.tif contribution,Bio_18.tif contribution,Bio_19.tif contribution,East_Mediterranean_DEM contribution,East_Mediterranean_aspect contribution,East_Mediterranean_slope contribution,river_proximity_map contribution,Bio_01.tif permutation importance,Bio_02.tif permutation importance,Bio_03.tif permutation importance,Bio_04.tif permutation importance,Bio_05.tif permutation importance,Bio_06.tif permutation importance,Bio_07.tif permutation importance,Bio_08.tif permutation importance,Bio_09.tif permutation importance,Bio_10.tif permutation importance,Bio_11.tif permutation importance,Bio_12.tif permutation importance,Bio_13.tif permutation importance,Bio_14.tif permutation importance,Bio_15.tif permutation importance,Bio_16.tif permutation importance,Bio_17.tif permutation importance,Bio_18.tif permutation importance,Bio_19.tif permutation importance,East_Mediterranean_DEM permutation importance,East_Mediterranean_aspect permutation importance,East_Mediterranean_slope permutation importance,river_proximity_map permutation importance,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
species,13578,0.3369,0.3702,500,0.7312,35391,0.0429,0.8418,41.8841,0.2419,0.1991,17.7934,0.9034,4.0109,0.0010,0.0798,3.5195,0.6607,0.0632,5.3257,0.2663,0.0000,8.9471,0.8018,0.1785,5.3352,0.0939,8.6605,0.1492,0.0000,6.6202,18.4162,0.4571,1.5112,6.1932,0.0000,4.7578,0.0065,0.0000,3.4322,3.1398,0.0000,11.8371,2.7265,0.0000,16.5207,2.3277,3.6271,5.1228,0.2773,12.7034,0.3231,10.1370,0.4351,1.0000,0.0908,0.8814,0.0071,5.0000,0.2076,0.6964,0.0340,10.0000,0.3329,0.5805,0.0773,0.0108,0.0193,0.9938,0.0000,12.1556,0.3833,0.5458,0.0999,34.4562,0.6296,0.3318,0.3318,19.0498,0.4984,0.4618,0.1692,1.6900,0.1132,0.8357,0.0110,4.4570,0.1939,0.7137,0.0300
