Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,Bio_01.tif contribution,Bio_02.tif contribution,Bio_03.tif contribution,Bio_04.tif contribution,Bio_05.tif contribution,Bio_06.tif contribution,Bio_07.tif contribution,Bio_08.tif contribution,Bio_09.tif contribution,Bio_10.tif contribution,Bio_11.tif contribution,Bio_12.tif contribution,Bio_13.tif contribution,Bio_14.tif contribution,Bio_15.tif contribution,Bio_16.tif contribution,Bio_17.tif contribution,Bio_18.tif contribution,Bio_19.tif contribution,East_Mediterranean_DEM contribution,East_Mediterranean_aspect contribution,East_Mediterranean_slope contribution,river_proximity_map contribution,Bio_01.tif permutation importance,Bio_02.tif permutation importance,Bio_03.tif permutation importance,Bio_04.tif permutation importance,Bio_05.tif permutation importance,Bio_06.tif permutation importance,Bio_07.tif permutation importance,Bio_08.tif permutation importance,Bio_09.tif permutation importance,Bio_10.tif permutation importance,Bio_11.tif permutation importance,Bio_12.tif permutation importance,Bio_13.tif permutation importance,Bio_14.tif permutation importance,Bio_15.tif permutation importance,Bio_16.tif permutation importance,Bio_17.tif permutation importance,Bio_18.tif permutation importance,Bio_19.tif permutation importance,East_Mediterranean_DEM permutation importance,East_Mediterranean_aspect permutation importance,East_Mediterranean_slope permutation importance,river_proximity_map permutation importance,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
species,6991,0.5569,0.5819,500,0.7702,18788,0.0969,2.1184,3.9647,7.7048,0.0634,1.3363,1.2281,3.4736,0.8301,2.0474,2.4134,1.3959,2.1450,57.7976,3.4658,0.0000,3.6234,2.8787,0.9144,2.0514,0.0019,0.4487,0.0000,1.6229,3.3832,28.2843,0.0000,1.8171,5.3817,0.0000,2.0373,0.0000,2.4814,0.2689,29.3261,0.0000,6.2817,0.0000,0.0000,0.0124,2.3626,0.0219,14.1392,0.0000,2.5795,0.0000,9.2847,0.3521,1.0000,0.0689,0.6611,0.0074,5.0000,0.2805,0.5120,0.0368,10.0000,0.4447,0.4477,0.0857,0.0232,0.0024,0.9075,0.0000,11.2999,0.4828,0.4358,0.1000,31.2230,0.6500,0.3090,0.3090,9.3927,0.4247,0.4539,0.0788,1.4784,0.0892,0.6280,0.0109,2.5868,0.1369,0.5733,0.0212
