X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
119.0,119.0,train,8.759972125784174E-5,38.00318044571313,0.6777680711161711
120.0,120.0,train,3.386375993574564E-6,0.9467853758529038,0.04283439546842538
121.0,121.0,train,9.662698272782654E-5,48.32849759004617,0.7132623487065399
122.0,122.0,train,1.3999201251949062E-4,96.76208157750351,0.8363144354335639
123.0,123.0,train,1.0007648208889786E-4,53.03097770696916,0.725768461997262
124.0,124.0,train,8.502779540579946E-5,35.39829026299221,0.6668738460807433
125.0,125.0,train,8.013412711418023E-5,31.422290735148618,0.6451176605422368
126.0,126.0,train,1.0781715757365779E-4,64.3099380091384,0.7518826523389445
127.0,127.0,train,1.0581056256145608E-4,61.130507321587785,0.7453619958279704
128.0,128.0,train,6.127860982735233E-5,19.11785200668902,0.5471552985139347
129.0,129.0,train,9.260123810900952E-5,43.52034033688633,0.6979440499378908
130.0,130.0,train,7.689022210850068E-5,28.419939523129855,0.629918483075852
131.0,131.0,train,3.392309669847918E-5,9.340187226989045,0.3550327070519209
132.0,132.0,train,7.194962075811952E-5,24.703081649203973,0.6055094906488723
133.0,133.0,train,1.363109657575139E-4,95.14705861922762,0.8283365900729898
134.0,134.0,train,1.0764529937526147E-4,64.02532031060348,0.7513307793126598
135.0,135.0,train,1.0269866971118195E-4,56.75772977380676,0.7349089634328801
136.0,136.0,train,1.1509498563066474E-4,76.45525774994971,0.7741627731854954
137.0,137.0,train,1.2183383818636828E-4,84.60063103633081,0.7930049168367433
138.0,138.0,train,9.970980921239553E-5,52.53998998238672,0.7244654296955979
139.0,139.0,train,1.2670569118676894E-4,88.98549520351685,0.805640015592023
140.0,140.0,train,8.622007308503668E-5,36.41586322092635,0.6719691799352635
141.0,141.0,train,1.0727543097639723E-4,63.448335032900374,0.750138886405612
142.0,142.0,train,1.1222811044724878E-4,71.91128629781687,0.7656355722408204
143.0,143.0,train,9.053316498378795E-5,41.20854049037413,0.689759381435666
144.0,144.0,train,8.925021547943845E-5,39.61442635183669,0.6845708551488863
145.0,145.0,train,1.2950668538735525E-5,3.9648651978841336,0.15416031312135814
146.0,146.0,train,1.2973111329347422E-4,91.12450457289582,0.8130951691123898
147.0,147.0,train,7.070329271915441E-5,23.872710153460265,0.5991017984891074
148.0,148.0,train,1.1922126367390801E-4,81.58544551591442,0.785894209710903
149.0,149.0,train,9.927522141543037E-5,51.78592013870222,0.7229130303892122
150.0,150.0,train,1.5192466898282747E-4,99.08254250847585,0.859714074917139
151.0,151.0,train,1.0146691375950039E-4,55.056651699752344,0.7306538473753372
152.0,152.0,train,1.1553136151729196E-4,77.00048204367009,0.7754332334055094
153.0,153.0,train,2.720619781868386E-5,7.758528369559873,0.29652294857338823
154.0,154.0,train,8.244418837703667E-5,33.21564371513,0.6555592907763743
155.0,155.0,train,7.452868007865965E-5,26.48430948423979,0.6184457032325826
156.0,156.0,train,2.1102692130053474E-5,6.397297006342917,0.23876585197821465
157.0,157.0,train,1.4101626393386746E-4,97.17438458211865,0.8384675841224329
158.0,158.0,train,1.0528312799255984E-4,60.40851850691422,0.7436197776335973
159.0,159.0,train,9.012341109278903E-5,40.61021661284781,0.688111591743109
160.0,160.0,train,1.0906643709039306E-4,66.66833066501945,0.7558577120022077
161.0,161.0,train,8.23007644316857E-6,2.3980629218474143,0.10093317387498923
162.0,162.0,train,9.763109623323942E-5,49.70357053372614,0.7169604687931429
163.0,163.0,train,1.2999794057457894E-4,91.3272025946185,0.8137387915261487
164.0,164.0,train,1.1015960023758304E-4,68.43342725265681,0.7592837490032628
165.0,165.0,train,1.0949597047638008E-4,67.35695858063947,0.7572096722478165
166.0,166.0,train,8.767175984932445E-5,38.06917975827559,0.6780680293653577
167.0,167.0,train,8.36927905375172E-5,34.350553050050884,0.6610745681082304
168.0,168.0,train,9.917828612633861E-5,51.64621502951995,0.7225655747166282
169.0,169.0,train,8.980390826082833E-5,40.27844556475597,0.6868206684830955
170.0,170.0,train,7.774485059998523E-5,29.168724857993833,0.6339848544950284
171.0,171.0,train,1.1147092459825175E-4,70.70577368764215,0.7633301483931785
172.0,172.0,train,7.425073819758924E-5,26.269487833148364,0.6170722303999723
173.0,173.0,train,4.506185952063525E-5,12.80477957156728,0.4415314094880993
174.0,174.0,train,1.1426442031221441E-4,75.14112886509801,0.7717247812158423
175.0,175.0,train,1.1177503851792444E-4,71.1413634209678,0.7642588047381167
176.0,176.0,train,7.883914028694334E-5,30.309630116974134,0.6391263831941149
177.0,177.0,train,3.906301357889777E-5,10.738808150582317,0.3964969568682698
178.0,178.0,train,1.1136262160605697E-4,70.50325402855114,0.7629985467249469
179.0,179.0,train,9.249353690491001E-5,43.421629147528286,0.6975231880714403
180.0,180.0,train,1.0789035633097091E-4,64.47062030465534,0.7521173369474993
181.0,181.0,train,1.3134643460495973E-4,92.17898775955591,0.8169577887696671
182.0,182.0,train,8.869369101357602E-5,39.044001379896365,0.6822932492919507
