X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,5.9866835329836815E-5,73.59135167943131,0.7797567919773536
2.0,2.0,train,3.9728543878781E-5,34.973403509101516,0.633612958053061
3.0,3.0,train,3.249676493238382E-5,24.726746821137823,0.5601384488092267
4.0,4.0,train,2.86781058012217E-5,20.41957638560329,0.5155716557440959
5.0,5.0,train,1.847890280631497E-5,11.738624412787175,0.37313237161211077
6.0,6.0,train,7.710104813367194E-6,3.8819705453703577,0.17704894443957198
7.0,7.0,train,6.605927726071528E-5,83.9325133871279,0.8116635518970116
8.0,8.0,train,4.834538627767919E-5,49.88072994969887,0.7053124594552739
9.0,9.0,train,3.910769692521825E-5,34.04298917766234,0.6278187310626927
10.0,10.0,train,5.0764164594387874E-5,54.76854941844482,0.7227871868460305
11.0,11.0,train,5.14928436780637E-5,56.38712850619549,0.7278456191442138
12.0,12.0,train,2.810399655976291E-5,19.840287407106683,0.5084915819053639
13.0,13.0,train,5.121434301924684E-5,55.752440352060276,0.7259232798261934
14.0,14.0,train,4.451658857396996E-5,42.63521175374371,0.6753715339307357
15.0,15.0,train,4.10073662836353E-5,37.03571348932483,0.6452652206322745
16.0,16.0,train,2.8455047823561898E-5,20.198059811899558,0.5128330393198397
17.0,17.0,train,3.0495574048404544E-5,22.360234006066214,0.5373196640894176
18.0,18.0,train,1.3613177699457254E-5,8.303971311459007,0.29110491013403583
19.0,19.0,train,2.7870581034923235E-5,19.598733765984978,0.5055835343958124
20.0,20.0,train,4.7953038874877255E-5,49.160979713659756,0.7023758464255492
21.0,21.0,train,5.897199577677738E-5,71.91907112739918,0.7747191533470092
22.0,22.0,train,4.770374696453902E-5,48.676896355196455,0.7004947789440823
23.0,23.0,train,4.8076041180796666E-5,49.37124837724338,0.7032996204624655
24.0,24.0,train,6.117396726716477E-5,76.08571219347736,0.7869137316193436
25.0,25.0,train,3.650472827759797E-5,29.983912351495228,0.6025114191795743
26.0,26.0,train,1.928418487835684E-5,12.316905406216081,0.38576143588703427
27.0,27.0,train,4.765923369019902E-5,48.59232249779702,0.7001576489158596
28.0,28.0,train,4.4893198475156075E-5,43.2885959760458,0.6784467265712799
29.0,29.0,train,5.7504989451740746E-5,68.87838675644093,0.7662099042708828
30.0,30.0,train,3.910197847495278E-5,34.03092753668057,0.6277649383519296
31.0,31.0,train,3.0433823591602626E-5,22.291227054513243,0.536597028521935
32.0,32.0,train,5.322299653622534E-5,60.088697233293736,0.7394895206426207
33.0,33.0,train,5.5784340509286295E-5,65.3310267896064,0.755818967682099
34.0,34.0,train,6.189857683398436E-5,77.31497959673247,0.7907804997531256
35.0,35.0,train,5.516434480265723E-5,64.0798756678145,0.7519627035889341
36.0,36.0,train,3.345235752232107E-5,25.8595820036348,0.5706342170105904
37.0,37.0,train,7.345108493515957E-5,92.65249353980585,0.8437564827827819
38.0,38.0,train,5.3726666604976215E-5,61.077922295101615,0.742784626128012
39.0,39.0,train,2.0836497014705144E-5,13.420265453373238,0.4093925443102361
40.0,40.0,train,2.1624289521745437E-5,14.05368243032042,0.42103524495644395
41.0,41.0,train,8.809301200359713E-6,4.663840088991494,0.19959601213246958
42.0,42.0,train,7.171705152193642E-5,90.81072221157171,0.8367569384159991
43.0,43.0,train,4.991356098632682E-5,53.015337504415406,0.7167633087325771
44.0,44.0,train,3.575672005447102E-5,28.820811550865784,0.5949256129375
45.0,45.0,train,4.810455483703107E-5,49.41970405723404,0.7035133545169345
46.0,46.0,train,2.0626198185012166E-5,13.245417417799876,0.40624516129472854
47.0,47.0,train,3.301303874229945E-5,25.351460197999405,0.5658404204901157
48.0,48.0,train,3.281707722184195E-5,25.129889175181226,0.5636848846216933
49.0,49.0,train,2.329335970481281E-5,15.408867349856083,0.4449495775814072
50.0,50.0,train,7.208461780354661E-5,91.26055482494532,0.8382663717726268
51.0,51.0,train,5.11930326338426E-5,55.71054978553547,0.7257756277372941
52.0,52.0,train,3.7511233434815274E-5,31.537343346819956,0.6124950350757163
53.0,53.0,train,5.16091241261516E-5,56.663664634047095,0.7286442447353787
54.0,54.0,train,5.283121302556363E-5,59.21295585085244,0.7368972376118347
55.0,55.0,train,6.353869440565718E-5,80.15521999144138,0.7992755600644482
56.0,56.0,train,4.693112249840946E-5,47.268408244312354,0.6945889740244939
57.0,57.0,train,5.2211954607932604E-5,58.02891553162903,0.7327471293049462
58.0,58.0,train,8.566204371890985E-5,99.04542786690732,0.8852441831697682
59.0,59.0,train,8.076976398791869E-5,97.63774708565323,0.8701409274967267
60.0,60.0,train,5.4760977263434914E-5,63.1821806775487,0.7494211885755035
61.0,61.0,train,3.491378831975129E-5,27.680209616351995,0.5862035224127562
62.0,62.0,train,4.9885177739447225E-5,52.96206589670092,0.7165600606066408
63.0,63.0,train,5.938239328468642E-5,72.76811933138715,0.7770436978185307
64.0,64.0,train,6.764976520651731E-5,86.13363429580428,0.8190839054124884
65.0,65.0,train,6.308438613880048E-5,79.37958882127421,0.7969576012954125
66.0,66.0,train,1.9136435716098785E-5,12.213459002450081,0.38346352918605076
67.0,67.0,train,7.596267283623702E-5,94.64479404898859,0.8533659411137133
68.0,68.0,train,3.594063858421697E-5,29.150302052618542,0.5968041099290347
69.0,69.0,train,6.943535624073796E-5,88.2559044581622,0.8270667178983448
70.0,70.0,train,4.166869810181868E-5,38.255211220719026,0.6511449595984298
71.0,71.0,train,1.18259850189869E-5,7.0956705800399344,0.2583514226829028
72.0,72.0,train,5.6495710977220653E-5,66.75532256861314,0.760169764446474
73.0,73.0,train,7.762706470826764E-5,95.87105147672003,0.8594060876792189
74.0,74.0,train,7.666051797739762E-5,95.18706920260075,0.8559294153760623
75.0,75.0,train,4.151033299387507E-5,37.92873606989804,0.6497459100806872
76.0,76.0,train,3.0620163495862704E-5,22.49946436014012,0.5387742451275713
77.0,77.0,train,6.95386618815626E-5,88.38691288607585,0.8275176332166617
78.0,78.0,train,5.6433293414755254E-5,66.62154720851103,0.7597911366298589
79.0,79.0,train,4.949248248931277E-5,52.18022489170932,0.7137330152776842
80.0,80.0,train,3.918133795002171E-5,34.19831650612967,0.6285107682678421
81.0,81.0,train,6.860219558009687E-5,87.34068361977566,0.823386725439994
82.0,82.0,train,5.759571244998459E-5,69.1052503144629,0.7667453369791652
83.0,83.0,train,7.656212850009009E-5,95.09022060987043,0.8555707221039369
84.0,84.0,train,3.1943140705530834E-5,24.12695573686403,0.5539407266554411
85.0,85.0,train,4.2409637591068084E-5,39.53682859046344,0.6576167881745166
86.0,86.0,train,4.8734817149942416E-5,50.63581836882382,0.7081985895084579
87.0,87.0,train,5.65799525412245E-5,66.94765847906818,0.7606798315402443
88.0,88.0,train,8.250497528991073E-5,98.27196394290607,0.8757127314236886
89.0,89.0,train,4.499385781997474E-5,43.460457361273605,0.6792637112651281
90.0,90.0,train,5.0449005531525946E-5,54.08294148098932,0.7205703536027276
91.0,91.0,train,4.791214323679257E-5,49.09052266132456,0.7020680746409864
92.0,92.0,train,1.856133132401256E-5,11.796506639790925,0.37443692011641305
93.0,93.0,train,2.0242446421107983E-5,12.941758147061922,0.40045854798215386
94.0,94.0,train,5.266402578530409E-5,58.94187205647814,0.7357831853399812
95.0,95.0,train,3.239822416615946E-5,24.621518969683926,0.5590416372320166
96.0,96.0,train,1.3117408787581752E-5,7.959913220524885,0.2821668337554383
97.0,97.0,train,6.862680327469283E-5,87.37186755854299,0.8234965295048111
98.0,98.0,train,5.974045790167946E-5,73.37721835867048,0.7790522206481963
99.0,99.0,train,2.7640603698454267E-5,19.353433639217922,0.5027014952392233
100.0,100.0,train,8.877371665827215E-5,99.54159003978684,0.8939230476605722
101.0,101.0,train,2.342304543643381E-5,15.507778051227385,0.4467658136681044
102.0,102.0,train,5.1572453298019665E-5,56.570887642267174,0.728392639191626
103.0,103.0,train,4.805632477199145E-5,49.33774260766488,0.7031517391451507
104.0,104.0,train,2.7356359737734546E-5,19.0543728440234,0.4991161709078086
105.0,105.0,train,2.1880999434438384E-5,14.265378885791897,0.4247793316096796
106.0,106.0,train,4.092180075467579E-5,36.889288336210804,0.6444972732512115
107.0,107.0,train,3.9389432384658566E-5,34.507931933071475,0.6304593757289501
108.0,108.0,train,7.778599517510518E-5,95.97631165156761,0.8599696746501084
109.0,109.0,train,5.144317100247383E-5,56.27795278410424,0.7275037462242583
110.0,110.0,train,3.477553653163894E-5,27.502553978708278,0.5847551652262997
111.0,111.0,train,2.6821312818025372E-5,18.514954437193,0.4922970607281587
112.0,112.0,train,6.141316083526736E-5,76.50890060163509,0.7881979891365516
113.0,113.0,train,6.415567550354053E-5,81.1326664309507,0.8023811900580764
114.0,114.0,train,4.7452729035709025E-5,48.222331842579266,0.6985886747431008
115.0,115.0,train,4.366425887212533E-5,41.38254550026643,0.668302836629791
116.0,116.0,train,2.488076859355186E-5,16.828834844758404,0.4667767695766759
117.0,117.0,train,4.9526745737775344E-5,52.241539770176814,0.7139807979672157
118.0,118.0,train,7.981225958805945E-5,97.13631712753805,0.8669601181791022
119.0,119.0,train,6.019605751088406E-5,74.189059474045,0.7815817180766255
120.0,120.0,train,7.387119509343579E-5,93.04494553402763,0.845406623021522
121.0,121.0,train,6.906916015716962E-5,87.90498572074614,0.8254588043413944
122.0,122.0,train,6.744761158164621E-5,85.81529167737841,0.8181572296296901
123.0,123.0,train,3.877950730567224E-5,33.57516260375095,0.6247188795848149
124.0,124.0,train,9.424682734206812E-5,99.84053082937655,0.9076263182078242
125.0,125.0,train,4.866294250633171E-5,50.50408327652413,0.7076680511556652
126.0,126.0,train,5.043105569061115E-5,54.04382354924104,0.7204435619147216
127.0,127.0,train,6.231240502296018E-5,78.09602715171191,0.7929572685862358
128.0,128.0,train,3.90109088993901E-5,33.89175903726294,0.6269072102054208
129.0,129.0,train,5.9010891104940535E-5,72.02014742107667,0.7749404971952536
130.0,130.0,train,5.086180134520909E-5,54.97180785765961,0.723470390350399
131.0,131.0,train,6.174543415542599E-5,77.07189801473471,0.7899691683189636
132.0,132.0,train,6.000293351673034E-5,73.83543133393374,0.7805130454092021
133.0,133.0,train,1.7924813244417744E-5,11.337094978781973,0.36429222665556404
134.0,134.0,train,3.855518254089606E-5,33.18715994092969,0.6225852216351933
135.0,135.0,train,2.2946515953102024E-5,15.135326300829089,0.4400627123152635
136.0,136.0,train,6.293229589922857E-5,79.14586484290791,0.796175645499074
