X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
12295.0,12295.0,train,3.3472902632387E-5,29.0331090834447,0.5965543022064348
12296.0,12296.0,train,5.01276790972813E-5,69.50206329723042,0.7431736800790847
12297.0,12297.0,train,3.338523653769982E-5,28.88647753734284,0.5955940430854578
12298.0,12298.0,train,3.8905068628795844E-5,39.91692267906316,0.6518152598519683
12299.0,12299.0,train,4.6561452590114275E-5,60.233163263252045,0.7170957565566616
12300.0,12300.0,train,4.014613299302227E-5,42.90400513333148,0.6633384255099151
12301.0,12301.0,train,2.2038419172813496E-5,14.05197981248399,0.4498887199869014
12302.0,12302.0,train,5.932964133156071E-5,86.63445875635027,0.7998909306074263
12303.0,12303.0,train,2.9487013971910892E-5,22.907546756319494,0.55050233538783
12304.0,12304.0,train,4.460623947549935E-5,54.81858217302977,0.7016910581402926
12305.0,12305.0,train,4.48729775826319E-5,55.55441570528292,0.7038410506159443
12306.0,12306.0,train,5.612573417407288E-5,81.51940439697849,0.7817271992242818
12307.0,12307.0,train,4.3603193532633586E-5,52.01138494839779,0.6934655572907671
12308.0,12308.0,train,4.571386820082097E-5,57.85312200236915,0.7105179909898158
12309.0,12309.0,train,4.6552033545717986E-5,60.21098988430632,0.7170234867099377
12310.0,12310.0,train,7.258879943081818E-5,98.8958694596587,0.8603271901318972
12311.0,12311.0,train,6.385270719771667E-5,92.17757842524708,0.822989914234721
12312.0,12312.0,train,1.9515478991009954E-5,11.33470883095635,0.41093453971949023
12313.0,12313.0,train,1.8316875949213207E-5,10.044296534576414,0.3914732566753836
12314.0,12314.0,train,5.620609684727745E-5,81.66099823747231,0.7822023552300558
12315.0,12315.0,train,3.436879071231355E-5,30.700597410611607,0.6062377360922065
12316.0,12316.0,train,1.9870936733979556E-5,11.737087663495547,0.41658541138209226
12317.0,12317.0,train,4.462384919615625E-6,1.1610134901973324,0.11397517977630045
12318.0,12318.0,train,4.5225423261927766E-5,56.513509226678984,0.706658127282262
12319.0,12319.0,train,4.578043466787185E-5,58.01647351523575,0.7110400751603443
12320.0,12320.0,train,3.539324965707943E-5,32.53199368881562,0.6170263433638657
12321.0,12321.0,train,5.356289118549529E-5,76.61129765589037,0.7660179345171171
12322.0,12322.0,train,6.43493854261526E-5,92.6347568013073,0.8253580525106661
12323.0,12323.0,train,4.692828273371957E-5,61.28127113957148,0.7198960369922015
12324.0,12324.0,train,4.0898103786777906E-5,44.94346806792775,0.6701340500974433
12325.0,12325.0,train,3.532447917935726E-5,32.39991809200544,0.6163114663593132
12326.0,12326.0,train,4.780348579666094E-5,63.71518141549525,0.7264656523779731
12327.0,12327.0,train,4.193492939433467E-5,47.54232766870152,0.6792795500641189
12328.0,12328.0,train,3.502378924067337E-5,31.85812738645527,0.6131700542351438
12329.0,12329.0,train,3.751759086686073E-5,36.90899574520103,0.6384650835623575
12330.0,12330.0,train,2.590299884007501E-5,18.257161139457423,0.5046218217795136
12331.0,12331.0,train,2.7212543845356122E-5,19.91087924614567,0.521905021077378
12332.0,12332.0,train,4.564176092235475E-5,57.68284845369209,0.709951385572857
12333.0,12333.0,train,3.966361574286591E-5,41.845260244723704,0.658904318293211
12334.0,12334.0,train,7.148937016669082E-5,98.24235363527505,0.8561002638532734
12335.0,12335.0,train,3.771003784817229E-5,37.27978851612316,0.6403469290766175
12336.0,12336.0,train,4.007720904181542E-5,42.77640479321334,0.6627085930994605
12337.0,12337.0,train,5.709950093955238E-5,83.37770419652624,0.7874155773502947
12338.0,12338.0,train,4.221427651847863E-5,48.32127209131573,0.6816999230844452
12339.0,12339.0,train,1.2184569008522443E-5,4.459204331703246,0.2813777176795056
12340.0,12340.0,train,5.847149793452788E-5,85.44443628226196,0.7951795842313855
12341.0,12341.0,train,3.414293280109186E-5,30.22138837800212,0.6038186271812018
12342.0,12342.0,train,1.6580500051069112E-5,8.340760911502391,0.36213436743148164
12343.0,12343.0,train,6.221971844850889E-5,90.32529903891452,0.8149752004648249
12344.0,12344.0,train,3.6718644777118046E-5,35.305456141620226,0.630546705613988
12345.0,12345.0,train,4.850088738276469E-5,65.54580811415303,0.7315901339629434
12346.0,12346.0,train,3.603092293272059E-5,33.878316738687154,0.6235919205103907
12347.0,12347.0,train,1.577044625249332E-5,7.6447063371654975,0.3479673895087271
12348.0,12348.0,train,4.195608314081857E-5,47.598397908928746,0.6794634767521441
12349.0,12349.0,train,1.5337253009204017E-5,7.25597155682719,0.3402626184583811
12350.0,12350.0,train,4.94927630523833E-5,67.93290539137686,0.7387134701148181
12351.0,12351.0,train,3.8802549270932196E-5,39.66281633957414,0.6508459228193709
12352.0,12352.0,train,1.393941156812894E-5,5.992695464941653,0.3147742726037803
12353.0,12353.0,train,4.3036386559419266E-5,50.39159004533454,0.6887175455658656
12354.0,12354.0,train,3.59277148871455E-5,33.674276957803144,0.622536961119865
12355.0,12355.0,train,4.719142659267114E-5,62.049499649920016,0.7218877154946568
12356.0,12356.0,train,5.2654700077814975E-5,74.93793192501866,0.7601838314332218
12357.0,12357.0,train,4.1063859226621E-5,45.27175741004361,0.6716134478138602
12358.0,12358.0,train,5.547923956999187E-5,80.35527166236054,0.777866798604067
12359.0,12359.0,train,5.99165136421174E-5,87.45850176374172,0.8030504025253108
12360.0,12360.0,train,4.886211592723383E-5,66.47483699363094,0.7342065723738097
12361.0,12361.0,train,2.5353997653853538E-5,17.593322186153028,0.49719159005690905
12362.0,12362.0,train,5.506289379524028E-5,79.58289993934835,0.77534461332564
12363.0,12363.0,train,6.528846786221328E-5,93.58151244490399,0.8297493163373648
12364.0,12364.0,train,4.489139075087382E-5,55.608006784334954,0.7039888934644396
12365.0,12365.0,train,5.47560656909566E-5,78.95538036860565,0.7734675653794223
12366.0,12366.0,train,1.1168146337519285E-5,3.7251058327394198,0.26129467985969224
12367.0,12367.0,train,2.7578285546753356E-5,20.383830754220963,0.5266233923478848
12368.0,12368.0,train,5.339281205915589E-5,76.31181301363668,0.7649362743017013
12369.0,12369.0,train,5.248340079360368E-5,74.53262670480439,0.7590672292608935
12370.0,12370.0,train,4.0521666037618945E-5,43.83056115713741,0.6667494716609779
12371.0,12371.0,train,5.545891264506218E-5,80.30954080425721,0.7777443200013678
12372.0,12372.0,train,5.237917474385112E-5,74.25083036009079,0.7583852967404474
